2023-11-15 19:03:35,869 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 19:03:35,870 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 19:03:36,481 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:03:41,551 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:03:46,603 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:03:50,852 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: internal_messages
2023-11-15 19:03:50,866 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: stop_status
2023-11-15 19:03:50,866 DEBUG   SenderThread:26860 [sender.py:send_request():407] send_request: stop_status
2023-11-15 19:03:52,198 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:03:57,251 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:04:02,299 DEBUG   HandlerThread:26860 [handler.py:handle_request():146] handle_request: status_report
2023-11-15 19:04:05,572 DEBUG   SenderThread:26860 [sender.py:send():380] send: stats
